state,county,total_population,num_icu_be,bed_utiliz,potential,pco60,cases,deaths,deaths_per_capita,deaths_per_case,cases_per_capita
Oregon,Lane,363471,71,1.52072,-36,0.003708687,50,2,5.50E-06,0.04,0.000137563
Oregon,Linn,121074,11,0.311715,12,0.02218478,79,7,5.78E-05,0.088607595,0.000652494
Oregon,Malheur,30421,8,0.301681,5,0.027645377,7,0,0,0,0.000230104
Oregon,Marion,330453,68,1.475119,53,0.00305641,447,15,4.54E-05,0.033557047,0.001352689
Oregon,Multnomah,788459,165,3.310982,686,0.001105955,664,37,4.69E-05,0.055722892,0.000842149
Oregon,Tillamook,25840,4,0.483178,24,0.085681115,6,0,0,0,0.000232198
Oregon,Umatilla,76736,8,0.9072878,48,0.06842942,36,0,0,0,0.000469141
Oregon,Union,25810,4,0.449205,0,0.064742348,4,0,0,0,0.000154979
Oregon,Wasco,25687,17,0.372858,6,0.015883521,12,1,3.89E-05,0.083333333,0.000467162
Oregon,Washington,572071,69,1.2850731,61,0.002071421,475,11,1.92E-05,0.023157895,0.000830317
Oregon,Yamhill,102366,11,1.112452,38,0.019987105,37,6,5.86E-05,0.162162162,0.000361448
Pennsylvania,Adams,101589,8,0.581759,0,0.032375552,122,2,1.97E-05,0.016393443,0.001200917
Pennsylvania,Allegheny,1229605,443,8.8278419,1120,0.00042534,1224,79,6.42E-05,0.064542484,0.000995442
Pennsylvania,Armstrong,66737,12,0.307769,23,0.023375339,47,2,3.00E-05,0.042553191,0.000704257
Pennsylvania,Beaver,168161,20,0.598079,91,0.013617902,387,46,0.000273547,0.118863049,0.002301366
Pennsylvania,Bedford,48891,4,0.275647,9,0.072917306,21,1,2.05E-05,0.047619048,0.000429527
Pennsylvania,Berks,415500,50,1.23578,176,0.003155235,2526,89,0.0002142,0.035233571,0.006079422
Pennsylvania,Blair,124736,42,1.0900044,22,0.00533126,21,0,0,0,0.000168356
Pennsylvania,Bradford,61546,42,0.97569,4,0.00645046,28,5,8.12E-05,0.178571429,0.000454944
Pennsylvania,Bucks,626486,91,2.002873,102,0.002692798,2675,168,0.000268162,0.062803738,0.004269848
Pennsylvania,Butler,185984,35,0.557488,29,0.006887689,170,6,3.23E-05,0.035294118,0.000914057
Pennsylvania,Cambria,135871,19,0.754067,116,0.009619418,21,2,1.47E-05,0.095238095,0.000154558
Pennsylvania,Carbon,63987,6,0.507373,91,0.020722959,164,12,0.000187538,0.073170732,0.002563021
Pennsylvania,Chester,514652,54,1.559816,14,0.002285039,1251,81,0.000157388,0.064748201,0.002430769
Pennsylvania,Clarion,38747,7,0.268782,13,0.036235063,22,1,2.58E-05,0.045454545,0.000567786
Pennsylvania,Clearfield,80539,15,0.576515,18,0.009709582,11,0,0,0,0.00013658
Pennsylvania,Columbia,66615,22,0.264216,30,0.011168656,277,8,0.000120093,0.028880866,0.004158223
Pennsylvania,Crawford,86847,16,0.944317,72,0.01654634,19,0,0,0,0.000218776
Pennsylvania,Cumberland,245801,31,1.185614,123,0.005252216,282,9,3.66E-05,0.031914894,0.00114727
Pennsylvania,Dauphin,273329,36,1.692957,134,0.001573196,529,21,7.68E-05,0.039697543,0.001935397
Pennsylvania,Delaware,563384,71,2.194426,94,0.002197435,3405,145,0.000257373,0.042584435,0.006043835
Pennsylvania,Erie,277794,40,1.649011,89,0.002591849,81,1,3.60E-06,0.012345679,0.000291583
Pennsylvania,Fayette,133160,15,0.574239,22,0.018173626,79,4,3.00E-05,0.050632911,0.000593271
Pennsylvania,Huntingdon,45686,7,0.294737,5,0.03696975,24,0,0,0,0.000525325
Pennsylvania,Indiana,86551,12,0.402924,32,0.020334831,63,4,4.62E-05,0.063492063,0.000727895
Pennsylvania,Jefferson,44258,5,0.37061,5,0.054046726,4,0,0,0,9.04E-05
Pennsylvania,Lackawanna,211960,53,1.715068,122,0.00507643,833,63,0.000297226,0.075630252,0.003929987
Pennsylvania,Lancaster,536494,73,1.593057,131,0.003571335,1633,152,0.000283321,0.09308022,0.003043836
Pennsylvania,Lawrence,88231,12,0.51812,1,0.015742766,63,6,6.80E-05,0.095238095,0.000714035
Pennsylvania,Lebanon,137616,18,0.53948,25,0.013835601,621,8,5.81E-05,0.012882448,0.004512557
Pennsylvania,Lehigh,360774,128,2.010329,-65,0.001552218,2636,56,0.000155222,0.02124431,0.007306513
Pennsylvania,Luzerne,318222,67,1.685525,146,0.003651539,2035,71,0.000223115,0.034889435,0.006394907
Pennsylvania,Lycoming,115398,32,0.786926,-3,0.007773098,57,2,1.73E-05,0.035087719,0.000493943
Pennsylvania,McKean,42070,10,0.476618,0,0.049536487,5,0,0,0,0.00011885
Pennsylvania,Mercer,113623,26,0.855694,74,0.006081515,65,1,8.80E-06,0.015384615,0.000572067
Pennsylvania,Mifflin,46452,10,0.304663,14,0.027124774,30,0,0,0,0.000645828
Pennsylvania,Monroe,167306,24,1.214255,34,0.005110397,1083,46,0.000274945,0.042474608,0.006473169
Pennsylvania,Montgomery,818677,195,3.94595,194,0.001079791,3817,232,0.000283384,0.060780718,0.0046624
Pennsylvania,Montour,18302,68,0.737417,16,0.00655666,48,0,0,0,0.002622664
Pennsylvania,Northampton,300941,50,1.7032751,158,0.003857899,1834,49,0.000162823,0.026717557,0.006094218
Pennsylvania,Philadelphia,1569657,367,7.7712865,790,0.000346573,12868,484,0.000308348,0.037612683,0.008197969
Pennsylvania,Potter,17070,4,0.535233,34,0.074692443,4,0,0,0,0.000234329
Pennsylvania,Schuylkill,144287,26,1.790711,83,0.016675099,324,7,4.85E-05,0.021604938,0.002245525
Pennsylvania,Somerset,75619,6,0.143049,7,0.020312355,25,0,0,0,0.000330605
Pennsylvania,Susquehanna,41716,4,0.3047671,0,0.071771023,81,4,9.59E-05,0.049382716,0.001941701
Pennsylvania,Tioga,41550,6,0.614795,0,0.045583634,14,2,4.81E-05,0.142857143,0.000336943
Pennsylvania,Union,45056,12,0.372825,9,0.018599077,31,0,0,0,0.000688033
Pennsylvania,Venango,52880,8,0.433204,40,0.036062784,7,0,0,0,0.000132375
Pennsylvania,Warren,40345,6,0.337728,0,0.049349362,1,1,2.48E-05,1,2.48E-05
Pennsylvania,Washington,207661,16,0.690095,84,0.005340435,107,2,9.63E-06,0.018691589,0.000515263
Pennsylvania,Wayne,51656,8,0.3646,36,0.037381911,93,3,5.81E-05,0.032258065,0.001800372
Pennsylvania,Westmoreland,356835,33,1.295974,177,0.005702916,377,30,8.41E-05,0.079575597,0.001056511
Pennsylvania,Wyoming,27760,6,0.060959,0,0.043659942,18,2,7.20E-05,0.111111111,0.000648415
Pennsylvania,York,442216,70,1.354472,98,0.003744776,606,13,2.94E-05,0.021452145,0.001370371
Rhode Island,Kent,164012,15,0.511294,36,0.016450016,526,2,1.22E-05,0.003802281,0.003207082
Rhode Island,Newport,83204,10,0.416116,27,0.027558771,135,0,0,0,0.001622518
Rhode Island,Providence,633704,204,2.327281,337,0.000855289,5266,107,0.000168849,0.020319028,0.008309873
Rhode Island,Washington,126190,17,1.014364,71,0.015555908,292,6,4.75E-05,0.020547945,0.002313971
South Carolina,Abbeville,24788,6,0.327014,0,0.047361627,29,0,0,0,0.001169921
South Carolina,Aiken,165707,35,0.633817,55,0.007102898,92,6,3.62E-05,0.065217391,0.000555197
South Carolina,Anderson,194174,25,0.591228,192,0.005901923,149,6,3.09E-05,0.040268456,0.000767353
South Carolina,Beaufort,179316,24,1.173779,30,0.013228044,254,10,5.58E-05,0.039370079,0.001416494
South Carolina,Charleston,387847,221,3.1634005,331,0.000956563,435,6,1.55E-05,0.013793103,0.001121576
South Carolina,Cherokee,56549,12,0.360828,81,0.018072822,15,0,0,0,0.000265257
South Carolina,Chester,32424,6,0.213944,46,0.040525537,27,0,0,0,0.000832717
South Carolina,Chesterfield,46127,6,0.478292,11,0.038328961,46,0,0,0,0.000997247
South Carolina,Clarendon,34156,6,0.409303,32,0.049888746,185,12,0.000351329,0.064864865,0.005416325
South Carolina,Colleton,37581,8,0.372818,33,0.033261489,26,4,0.000106437,0.153846154,0.000691839
South Carolina,Darlington,67572,12,0.313888,0,0.019978689,107,1,1.48E-05,0.009345794,0.001583496
South Carolina,Dillon,31073,6,0.273364,7,0.035432691,44,0,0,0,0.00141602
South Carolina,Florence,138537,63,1.11854,0,0.002244888,268,10,7.22E-05,0.037313433,0.001934501
South Carolina,Georgetown,61065,18,0.879698,43,0.033538033,39,2,3.28E-05,0.051282051,0.000638664
South Carolina,Greenville,490332,119,2.4879309,207,0.001492866,649,20,4.08E-05,0.030816641,0.001323593
South Carolina,Greenwood,69981,20,0.472244,68,0.007744959,45,0,0,0,0.000643032
South Carolina,Hampton,20066,6,0.213014,0,0.039669092,22,0,0,0,0.001096382
South Carolina,Horry,310186,92,1.824579,64,0.002911157,209,12,3.87E-05,0.057416268,0.000673789
South Carolina,Jasper,27465,4,0.603809,0,0.057236483,19,1,3.64E-05,0.052631579,0.00069179
South Carolina,Kershaw,63734,10,0.383584,0,0.024429661,223,10,0.000156902,0.044843049,0.003498917
South Carolina,Lancaster,86544,20,0.280762,45,0.012976058,88,3,3.47E-05,0.034090909,0.001016824
South Carolina,Lexington,281870,21,0.758445,2,0.003824458,334,12,4.26E-05,0.035928144,0.001184943
South Carolina,Marion,31765,10,0.2072,30,0.026696049,33,1,3.15E-05,0.03030303,0.001038879
South Carolina,Newberry,37914,7,0.36895,42,0.03531677,23,1,2.64E-05,0.043478261,0.000606636
South Carolina,Orangeburg,89116,20,0.491382,35,0.012567889,60,1,1.12E-05,0.016666667,0.00067328
South Carolina,Pickens,121449,4,0.166406,13,0.014014113,53,0,0,0,0.000436397
South Carolina,Richland,404869,98,2.2302055,85,0.000802729,840,19,4.69E-05,0.022619048,0.002074745
South Carolina,Spartanburg,297732,45,2.257307,136,0.005437776,255,8,2.69E-05,0.031372549,0.000856475
South Carolina,Sumter,107379,17,0.698313,110,0.012488475,215,6,5.59E-05,0.027906977,0.002002254
South Carolina,Union,27772,6,0.135309,94,0.044793317,25,0,0,0,0.000900187
South Carolina,Williamsburg,32256,4,0.402082,0,0.063895089,59,0,0,0,0.001829117
South Carolina,York,251664,24,0.663555,20,0.008113993,186,3,1.19E-05,0.016129032,0.000739081
South Dakota,Beadle,18163,6,0.552548,0,0.041292738,21,2,0.000110114,0.095238095,0.001156197
South Dakota,Brown,38637,6,0.679508,60,0.022387867,30,0,0,0,0.000776458
South Dakota,Codington,27963,8,0.267783,0,0.02828738,14,0,0,0,0.000500662
South Dakota,Davison,19753,8,0.33726,17,0.03093201,6,1,5.06E-05,0.166666667,0.000303751
South Dakota,Hughes,17572,6,0.229425,0,0.038128841,7,0,0,0,0.000398361
South Dakota,Lawrence,25018,5,0.739421,17,0.05272204,9,0,0,0,0.000359741
South Dakota,Meade,27066,3,0.543014,0,0.067908077,1,0,0,0,3.69E-05
South Dakota,Minnehaha,183660,56,1.316216,152,0.003283241,1880,6,3.27E-05,0.003191489,0.010236306
South Dakota,Pennington,108126,38,0.578422,46,0.005909772,12,0,0,0,0.000110982
South Dakota,Walworth,5502,4,0.264219,0,0.07651763,5,0,0,0,0.00090876
South Dakota,Yankton,22660,10,0.387726,24,0.024580759,27,0,0,0,0.001191527
Tennessee,Anderson,75538,25,0.604325,97,0.010365644,24,1,1.32E-05,0.041666667,0.000317721
Tennessee,Bedford,46854,8,0.207036,16,0.025611474,165,2,4.27E-05,0.012121212,0.003521578
Tennessee,Blount,127135,8,0.69193,111,0.016108861,54,3,2.36E-05,0.055555556,0.000424745
Tennessee,Bradley,103666,27,0.571704,68,0.008209056,45,1,9.65E-06,0.022222222,0.000434086
Tennessee,Campbell,39824,10,0.55744,39,0.026290679,14,1,2.51E-05,0.071428571,0.000351547
Tennessee,Carter,56500,8,0.295262,12,0.034141593,12,1,1.77E-05,0.083333333,0.000212389
Tennessee,Claiborne,31566,5,0.294507,52,0.051891275,5,0,0,0,0.000158398
Tennessee,Cocke,35262,5,0.533818,42,0.055385401,14,0,0,0,0.000397028
Tennessee,Coffee,54074,13,0.47612,61,0.016440433,33,0,0,0,0.000610275
Tennessee,Cumberland,58178,12,0.685757,116,0.030406683,68,0,0,0,0.001168827
Tennessee,Davidson,678322,359,5.453159,1158,0.000272732,2488,25,3.69E-05,0.010048232,0.003667875
Tennessee,DeKalb,19380,4,0.075079,19,0.06124871,14,0,0,0,0.000722394
Tennessee,Dickson,51341,6,0.595293,66,0.035137609,70,0,0,0,0.001363433
Tennessee,Dyer,37751,14,0.397817,116,0.02209213,32,0,0,0,0.00084766
Tennessee,Franklin,41397,10,0.225771,21,0.025484939,29,1,2.42E-05,0.034482759,0.000700534
Tennessee,Gibson,49222,3,0.109473,23,0.079171915,41,1,2.03E-05,0.024390244,0.000832961
Tennessee,Giles,29024,6,0.197294,14,0.043067806,6,0,0,0,0.000206725
Tennessee,Greene,68520,17,0.519534,51,0.046015762,41,2,2.92E-05,0.048780488,0.000598365
Tennessee,Hamblen,63465,20,0.601937,51,0.01175451,16,2,3.15E-05,0.125,0.000252107
Tennessee,Hamilton,354589,151,2.159303,14,0.001071663,146,14,3.95E-05,0.095890411,0.000411744
Tennessee,Hawkins,56402,6,0.251884,18,0.04421829,29,2,3.55E-05,0.068965517,0.000514166
Tennessee,Jefferson,52887,6,0.284034,0,0.042864976,18,0,0,0,0.000340348
Tennessee,Knox,452286,147,2.8238439,146,0.000815855,214,4,8.84E-06,0.018691589,0.000473152
Tennessee,Lawrence,42591,6,0.189534,10,0.039022329,17,0,0,0,0.000399145
Tennessee,Lincoln,33543,6,0.174839,10,0.037325224,12,0,0,0,0.00035775
Tennessee,Loudon,51024,5,0.876164,20,0.065557385,27,0,0,0,0.000529163
Tennessee,Madison,97887,89,0.905625,37,0.002860441,104,1,1.02E-05,0.009615385,0.00106245
Tennessee,Maury,87606,41,0.535617,-10,0.003298861,41,1,1.14E-05,0.024390244,0.000468004
Tennessee,McMinn,52569,4,0.380586,30,0.062603435,65,0,0,0,0.00123647
Tennessee,Montgomery,192120,21,0.409413,36,0.006235686,138,2,1.04E-05,0.014492754,0.000718301
Tennessee,Overton,21995,6,0.199665,24,0.044373721,8,0,0,0,0.000363719
Tennessee,Putnam,75565,38,0.708005,36,0.005822802,114,5,6.62E-05,0.043859649,0.001508635
Tennessee,Rhea,32478,3,0.316603,0,0.07993103,4,0,0,0,0.00012316
Tennessee,Roane,52926,6,0.53509,2,0.049692023,8,0,0,0,0.000151154
Tennessee,Robertson,68575,8,0.231947,0,0.024367481,138,0,0,0,0.002012395
Tennessee,Rutherford,298456,78,1.218599,1,0.001832766,423,9,3.02E-05,0.021276596,0.001417294
Tennessee,Sevier,95523,16,0.667879,21,0.015535525,46,1,1.05E-05,0.02173913,0.000481559
Tennessee,Shelby,937847,196,2.004627,104,0.000652558,2327,45,4.80E-05,0.019338204,0.002481215
Tennessee,Smith,19279,2,0.350466,0,0.112142746,19,1,5.19E-05,0.052631579,0.000985528
Tennessee,Sullivan,156519,92,1.749982,360,0.002728103,47,1,6.39E-06,0.021276596,0.000300283
Tennessee,Sumner,175730,38,1.080807,10,0.005542594,603,34,0.000193479,0.056384743,0.0034314
Tennessee,Warren,40210,8,0.122877,25,0.029097239,7,0,0,0,0.000174086
Tennessee,Washington,126437,76,1.282473,56,0.003116176,54,0,0,0,0.00042709
Tennessee,White,26394,4,0.117123,28,0.067325907,4,0,0,0,0.00015155
Tennessee,Williamson,212161,28,0.465131,0,0.006287678,399,7,3.30E-05,0.01754386,0.001880647
Tennessee,Wilson,128874,12,0.243771,0,0.017528749,246,3,2.33E-05,0.012195122,0.001908841
Texas,Anderson,57747,10,0.427374,0,0.019793236,19,0,0,0,0.000329021
Texas,Angelina,87700,39,1.04406,103,0.00718358,36,0,0,0,0.00041049
Texas,Atascosa,48139,6,0.202045,0,0.033091672,14,1,2.08E-05,0.071428571,0.000290824
Texas,Bee,32729,8,0.332671,29,0.019737847,6,0,0,0,0.000183324
Texas,Bell,336506,90,1.4606701,39,0.001577981,165,3,8.92E-06,0.018181818,0.000490333
Texas,Bexar,1892004,505,4.8145777,-22,0.000250528,1287,44,2.33E-05,0.034188034,0.000680231
Texas,Bowie,93635,58,0.844593,185,0.002616543,94,8,8.54E-05,0.085106383,0.001003898
Texas,Brazoria,345995,16,1.177435,59,0.010315178,464,5,1.45E-05,0.010775862,0.00134106
Texas,Brazos,214231,48,1.5198488,79,0.002581326,182,16,7.47E-05,0.087912088,0.00084955
Texas,Brown,37787,12,0.346273,111,0.020800805,28,2,5.29E-05,0.071428571,0.000740996
Texas,Burnet,45017,12,0.7295987,0,0.024013151,15,0,0,0,0.000333207
Texas,Calhoun,21821,6,0.381041,0,0.03721186,29,2,9.17E-05,0.068965517,0.001328995
Texas,Cameron,420201,96,2.103354,212,0.001632552,376,14,3.33E-05,0.037234043,0.00089481
Texas,Collin,914075,107,4.0967566,106,0.000759237,676,17,1.86E-05,0.025147929,0.000739545
Texas,Comal,129100,16,0.387989,16,0.020790085,49,6,4.65E-05,0.12244898,0.000379551
Texas,Cooke,39064,5,0.424049,24,0.049636494,4,0,0,0,0.000102396
Texas,Coryell,75818,4,0.306959,0,0.031878973,105,1,1.32E-05,0.00952381,0.001384895
Texas,Dallas,2552213,469,8.44708024,698,0.000240576,3105,84,3.29E-05,0.02705314,0.001216591
Texas,Denton,781321,85,2.9344449,252,0.001684327,725,20,2.56E-05,0.027586207,0.000927916
Texas,Ector,155744,30,0.919047,128,0.002773783,76,4,2.57E-05,0.052631579,0.00048798
Texas,El Paso,834825,225,4.568969,358,0.000784596,802,12,1.44E-05,0.014962594,0.00096068
Texas,Ellis,164092,18,0.77642,23,0.009866416,133,5,3.05E-05,0.037593985,0.000810521
Texas,Erath,41016,5,0.261377,48,0.037960796,12,1,2.44E-05,0.083333333,0.000292569
Texas,Fannin,33787,2,0.496877,0,0.126113594,16,0,0,0,0.000473555
Texas,Fort Bend,711421,114,2.6741031,44,0.001184952,957,22,3.09E-05,0.022988506,0.001345195
Texas,Gillespie,25939,10,0.331891,29,0.037318324,2,0,0,0,7.71E-05
Texas,Gray,22962,8,0.130377,18,0.025825277,37,0,0,0,0.001611358
Texas,Grayson,126146,71,1.8305723,-40,0.003813042,23,0,0,0,0.000182328
Texas,Gregg,123402,57,1.004284,97,0.002982123,66,0,0,0,0.000534837
Texas,Guadalupe,150889,9,0.291699,8,0.020140633,69,0,0,0,0.00045729
Texas,Hale,34527,5,0.307632,19,0.03547948,19,4,0.000115851,0.210526316,0.000550294
Texas,Harris,4525519,1029,17.7030552,1935,0.000156888,5827,98,2.17E-05,0.01681826,0.001287587
Texas,Hays,194843,42,0.830495,13,0.003582371,155,1,5.13E-06,0.006451613,0.000795512
Texas,Henderson,79687,10,0.357394,0,0.028047235,24,0,0,0,0.000301178
Texas,Hidalgo,839539,195,2.257589,200,0.000525288,308,4,4.76E-06,0.012987013,0.000366868
Texas,Hood,55418,12,0.625343,25,0.026345231,17,3,5.41E-05,0.176470588,0.00030676
Texas,Hopkins,35929,14,0.433953,40,0.022989785,4,0,0,0,0.000111331
Texas,Howard,36491,8,0.283105,75,0.02216985,4,1,2.74E-05,0.25,0.000109616
Texas,Hunt,90322,16,0.570245,59,0.009322203,41,2,2.21E-05,0.048780488,0.000453931
Texas,Hutchinson,21704,4,0.241644,0,0.054229635,13,0,0,0,0.000598968
Texas,Jasper,35444,6,0.119178,19,0.04136102,12,1,2.82E-05,0.083333333,0.000338562
Texas,Jefferson,254574,88,1.402589,21,0.002211538,268,18,7.07E-05,0.067164179,0.001052739
Texas,Jim Wells,41318,8,0.287443,63,0.025219033,3,0,0,0,7.26E-05
Texas,Johnson,160173,7,0.2698,28,0.005394168,64,2,1.25E-05,0.03125,0.000399568
Texas,Kaufman,114852,8,0.158513,28,0.021166371,74,0,0,0,0.000644307
Texas,Kerr,50761,12,0.346477,40,0.028506137,5,0,0,0,9.85E-05
Texas,Kleberg,31540,10,0.535452,46,0.017121116,9,1,3.17E-05,0.111111111,0.000285352
Texas,Lamar,49401,20,0.239142,48,0.012165746,8,0,0,0,0.00016194
Texas,Lavaca,19859,3,0.241096,0,0.100710006,5,1,5.04E-05,0.2,0.000251775
Texas,Limestone,23480,6,0.096785,9,0.040715503,12,1,4.26E-05,0.083333333,0.000511073
Texas,Lubbock,298042,194,2.20005,195,0.000620718,504,43,0.000144275,0.08531746,0.001691037
Texas,Matagorda,36744,6,0.319893,12,0.038564119,63,3,8.16E-05,0.047619048,0.001714566
Texas,Maverick,57471,10,0.448136,15,0.015364271,16,0,0,0,0.000278401
Texas,McLennan,245720,42,1.394523,41,0.003520267,87,4,1.63E-05,0.045977011,0.000354062
Texas,Montgomery,535187,155,2.7348251,-129,0.001861032,530,10,1.87E-05,0.018867925,0.000990308
Texas,Moore,22016,3,0.453929,6,0.049418605,272,3,0.000136265,0.011029412,0.012354651
Texas,Nacogdoches,65411,27,0.564977,95,0.006757273,125,6,9.17E-05,0.048,0.001910994
